id,name,province_id:id,zip
l10n_base.it_12678,Reggio Emilia,l10n_base.it_RE,42100
l10n_base.it_12679,Reggiolo,l10n_base.it_RE,42046
l10n_base.it_12680,Regnano,l10n_base.it_RE,42030
l10n_base.it_12681,Rio Saliceto,l10n_base.it_RE,42010
l10n_base.it_12682,Rivalta,l10n_base.it_RE,42100
l10n_base.it_12683,Rolo,l10n_base.it_RE,42047
l10n_base.it_12684,Roncocesi,l10n_base.it_RE,42100
l10n_base.it_12685,Roncolo,l10n_base.it_RE,42020
l10n_base.it_12686,Rondinara,l10n_base.it_RE,42019
l10n_base.it_12687,Rosano,l10n_base.it_RE,42020
l10n_base.it_12688,Roteglia,l10n_base.it_RE,42014
l10n_base.it_12689,Rubiera,l10n_base.it_RE,42048
l10n_base.it_12690,Salvaterra,l10n_base.it_RE,42013
l10n_base.it_12691,San Bernardino,l10n_base.it_RE,42017
l10n_base.it_12692,San Cassiano,l10n_base.it_RE,42010
l10n_base.it_12693,San Giovanni,l10n_base.it_RE,42017
l10n_base.it_12694,San Giovanni Di Querciola,l10n_base.it_RE,42030
l10n_base.it_12695,San Girolamo,l10n_base.it_RE,42016
l10n_base.it_12696,San Martino,l10n_base.it_RE,42015
l10n_base.it_12697,San Martino In Rio,l10n_base.it_RE,42018
l10n_base.it_12698,San Maurizio,l10n_base.it_RE,42100
l10n_base.it_12699,San Pellegrino,l10n_base.it_RE,42100
l10n_base.it_12700,San Polo D'Enza,l10n_base.it_RE,42020
l10n_base.it_12701,Sant'Ilario D'Enza,l10n_base.it_RE,42049
l10n_base.it_12702,Santa Maria,l10n_base.it_RE,42017
l10n_base.it_12703,Santa Vittoria,l10n_base.it_RE,42044
l10n_base.it_12704,Santa Vittoria Di Gualtieri,l10n_base.it_RE,42044
l10n_base.it_12705,Savognatica,l10n_base.it_RE,42033
l10n_base.it_12706,Scandiano,l10n_base.it_RE,42019
l10n_base.it_12707,Sesso,l10n_base.it_RE,42100
l10n_base.it_12708,Sologno,l10n_base.it_RE,42030
l10n_base.it_12709,Succiso,l10n_base.it_RE,42030
l10n_base.it_12710,Succiso Nuovo,l10n_base.it_RE,42030
l10n_base.it_12711,Taneto,l10n_base.it_RE,42043
l10n_base.it_12712,Toano,l10n_base.it_RE,42010
l10n_base.it_12713,Trinita',l10n_base.it_RE,42034
l10n_base.it_12714,Valestra,l10n_base.it_RE,42033
l10n_base.it_12715,Veggia,l10n_base.it_RE,42013
l10n_base.it_12716,Ventoso,l10n_base.it_RE,42019
l10n_base.it_12717,Vetto,l10n_base.it_RE,42020
l10n_base.it_12718,Vezzano Sul Crostolo,l10n_base.it_RE,42030
l10n_base.it_12719,Vezzola,l10n_base.it_RE,42017
l10n_base.it_12720,Viano,l10n_base.it_RE,42030
l10n_base.it_12721,Villa Minozzo,l10n_base.it_RE,42030
l10n_base.it_12722,Villaberza,l10n_base.it_RE,42035
l10n_base.it_12723,Villalunga,l10n_base.it_RE,42013
l10n_base.it_12724,Villarotta,l10n_base.it_RE,42045
l10n_base.it_12725,Vologno,l10n_base.it_RE,42035
l10n_base.it_12726,Vologno Di Sotto,l10n_base.it_RE,42035
l10n_base.it_12727,Acate,l10n_base.it_RG,97011
l10n_base.it_12728,Bellocozzo,l10n_base.it_RG,97010
l10n_base.it_12729,Cava D'Aliga,l10n_base.it_RG,97018
l10n_base.it_12730,Cava D'Ispica,l10n_base.it_RG,97015
l10n_base.it_12731,Chiaramonte Gulfi,l10n_base.it_RG,97012
l10n_base.it_12732,Comiso,l10n_base.it_RG,97013
l10n_base.it_12733,Donnafugata,l10n_base.it_RG,97017
l10n_base.it_12734,Donnalucata,l10n_base.it_RG,97018
l10n_base.it_12735,Frigintini,l10n_base.it_RG,97015
l10n_base.it_12736,Giarratana,l10n_base.it_RG,97010
l10n_base.it_12737,Ispica,l10n_base.it_RG,97014
l10n_base.it_12738,Jungi,l10n_base.it_RG,97018
l10n_base.it_12739,Marina Di Modica,l10n_base.it_RG,97010
l10n_base.it_12740,Marina Di Ragusa,l10n_base.it_RG,97010
l10n_base.it_12741,Modica,l10n_base.it_RG,97015
l10n_base.it_12742,Modica Alta,l10n_base.it_RG,97015
l10n_base.it_12743,Monterosso Almo,l10n_base.it_RG,97010
l10n_base.it_12744,Pedalino,l10n_base.it_RG,97013
l10n_base.it_12745,Pozzallo,l10n_base.it_RG,97016
l10n_base.it_12746,Ragusa,l10n_base.it_RG,97100
l10n_base.it_12747,Ragusa Ibla,l10n_base.it_RG,97100
l10n_base.it_12748,Roccazzo,l10n_base.it_RG,97010
l10n_base.it_12749,Rocciola Sorda,l10n_base.it_RG,97015
l10n_base.it_12750,Sampieri,l10n_base.it_RG,97018
l10n_base.it_12751,Santa Croce Camerina,l10n_base.it_RG,97017
l10n_base.it_12752,Scicli,l10n_base.it_RG,97018
l10n_base.it_12753,Scoglitti,l10n_base.it_RG,97019
l10n_base.it_12754,Vittoria,l10n_base.it_RG,97019
l10n_base.it_12755,Accumoli,l10n_base.it_RI,02011
l10n_base.it_12756,Albaneto,l10n_base.it_RI,02016
l10n_base.it_12757,Amatrice,l10n_base.it_RI,02012
l10n_base.it_12758,Antrodoco,l10n_base.it_RI,02013
l10n_base.it_12759,Ascrea,l10n_base.it_RI,02020
l10n_base.it_12760,Belmonte In Sabina,l10n_base.it_RI,02020
l10n_base.it_12761,Bocchignano,l10n_base.it_RI,02034
l10n_base.it_12762,Borbona,l10n_base.it_RI,02010
l10n_base.it_12763,Borgo Quinzio,l10n_base.it_RI,02032
l10n_base.it_12764,Borgo Salario,l10n_base.it_RI,02032
l10n_base.it_12765,Borgo San Pietro,l10n_base.it_RI,02025
l10n_base.it_12766,Borgo Velino,l10n_base.it_RI,02010
l10n_base.it_12767,Borgorose,l10n_base.it_RI,02021
l10n_base.it_12768,Campolano,l10n_base.it_RI,02020
l10n_base.it_12769,Canetra Di Castel Sant'Angelo,l10n_base.it_RI,02010
l10n_base.it_12770,Canneto,l10n_base.it_RI,02032
l10n_base.it_12771,Canneto Sabino,l10n_base.it_RI,02032
l10n_base.it_12772,Cantalice,l10n_base.it_RI,02014
l10n_base.it_12773,Cantalupo In Sabina,l10n_base.it_RI,02040
l10n_base.it_12774,Capradosso,l10n_base.it_RI,02025
l10n_base.it_12775,Casaprota,l10n_base.it_RI,02030
l10n_base.it_12776,Casette,l10n_base.it_RI,02100
l10n_base.it_12777,Casperia,l10n_base.it_RI,02041
l10n_base.it_12778,Castel Di Tora,l10n_base.it_RI,02020
l10n_base.it_12779,Castel San Pietro,l10n_base.it_RI,02047
l10n_base.it_12780,Castel Sant'Angelo,l10n_base.it_RI,02010
l10n_base.it_12781,Castelmareri,l10n_base.it_RI,02025
l10n_base.it_12782,Castelnuovo Di Farfa,l10n_base.it_RI,02031
l10n_base.it_12783,Cerdomare,l10n_base.it_RI,02037
l10n_base.it_12784,Cittaducale,l10n_base.it_RI,02015
l10n_base.it_12785,Cittareale,l10n_base.it_RI,02010
l10n_base.it_12786,Collalto Sabino,l10n_base.it_RI,02022
l10n_base.it_12787,Colle Di Tora,l10n_base.it_RI,02020
l10n_base.it_12788,Collegiove,l10n_base.it_RI,02020
l10n_base.it_12789,Collelungo,l10n_base.it_RI,02030
l10n_base.it_12790,Collelungo Sabino,l10n_base.it_RI,02030
l10n_base.it_12791,Collemaggiore,l10n_base.it_RI,02028
l10n_base.it_12792,Collemoresco,l10n_base.it_RI,02012
l10n_base.it_12793,Collevecchio,l10n_base.it_RI,02042
l10n_base.it_12794,Colli Sul Velino,l10n_base.it_RI,02010
l10n_base.it_12795,Coltodino,l10n_base.it_RI,02032
l10n_base.it_12796,Concerviano,l10n_base.it_RI,02020
l10n_base.it_12797,Configni,l10n_base.it_RI,02040
l10n_base.it_12798,Contigliano,l10n_base.it_RI,02043
l10n_base.it_12799,Corese Terra,l10n_base.it_RI,02032
l10n_base.it_12800,Corvaro,l10n_base.it_RI,02021
l10n_base.it_12801,Cottanello,l10n_base.it_RI,02040
l10n_base.it_12802,Fantauzzi,l10n_base.it_RI,02014
l10n_base.it_12803,Fara In Sabina,l10n_base.it_RI,02032
l10n_base.it_12804,Farfa,l10n_base.it_RI,02032
l10n_base.it_12805,Farfa Sabina,l10n_base.it_RI,02032
l10n_base.it_12806,Favischio,l10n_base.it_RI,02019
l10n_base.it_12807,Fiacchini,l10n_base.it_RI,02037
l10n_base.it_12808,Fiamignano,l10n_base.it_RI,02023
l10n_base.it_12809,Fianello,l10n_base.it_RI,02040
l10n_base.it_12810,Fiumata,l10n_base.it_RI,02025
l10n_base.it_12811,Foglia,l10n_base.it_RI,02046
l10n_base.it_12812,Forano,l10n_base.it_RI,02044
l10n_base.it_12813,Frasso Sabino,l10n_base.it_RI,02030
l10n_base.it_12814,Gavignano Sabino,l10n_base.it_RI,02044
l10n_base.it_12815,Ginestra Sabina,l10n_base.it_RI,02033
l10n_base.it_12816,Greccio,l10n_base.it_RI,02045
l10n_base.it_12817,Grisciano,l10n_base.it_RI,02011
l10n_base.it_12818,Grotti,l10n_base.it_RI,02015
l10n_base.it_12819,Grotti Di Borgorose,l10n_base.it_RI,02021
l10n_base.it_12820,Grotti Di Cittaducale,l10n_base.it_RI,02015
l10n_base.it_12821,Labro,l10n_base.it_RI,02010
l10n_base.it_12822,Leofreni,l10n_base.it_RI,02024
l10n_base.it_12823,Leonessa,l10n_base.it_RI,02016
l10n_base.it_12824,Limiti Di Greccio,l10n_base.it_RI,02045
l10n_base.it_12825,Longone Sabino,l10n_base.it_RI,02020
l10n_base.it_12826,Magliano Sabina,l10n_base.it_RI,02046
l10n_base.it_12827,Marcetelli,l10n_base.it_RI,02020
l10n_base.it_12828,Micigliano,l10n_base.it_RI,02010
l10n_base.it_12829,Mompeo,l10n_base.it_RI,02040
l10n_base.it_12830,Montasola,l10n_base.it_RI,02040
l10n_base.it_12831,Monte San Giovanni In Sabina,l10n_base.it_RI,02040
l10n_base.it_12832,Monte Santa Maria,l10n_base.it_RI,02030
l10n_base.it_12833,Monte Terminillo,l10n_base.it_RI,02100
l10n_base.it_12834,Montebuono,l10n_base.it_RI,02040
l10n_base.it_12835,Monteleone Sabino,l10n_base.it_RI,02033
l10n_base.it_12836,Montenero Sabino,l10n_base.it_RI,02040
l10n_base.it_12837,Montisola,l10n_base.it_RI,02045
l10n_base.it_12838,Montopoli Di Sabina,l10n_base.it_RI,02034
l10n_base.it_12839,Morro Reatino,l10n_base.it_RI,02010
l10n_base.it_12840,Nespolo,l10n_base.it_RI,02020
l10n_base.it_12841,Orvinio,l10n_base.it_RI,02035
l10n_base.it_12842,Osteria Nuova,l10n_base.it_RI,02037
l10n_base.it_12843,Pace,l10n_base.it_RI,02024
l10n_base.it_12844,Paganico Sabino,l10n_base.it_RI,02020
l10n_base.it_12845,Passo Corese,l10n_base.it_RI,02032
l10n_base.it_12846,Peschieta,l10n_base.it_RI,02023
l10n_base.it_12847,Pescorocchiano,l10n_base.it_RI,02024
l10n_base.it_12848,Petrella Salto,l10n_base.it_RI,02025
l10n_base.it_12849,Picciame,l10n_base.it_RI,02019
l10n_base.it_12850,Pie' Di Moggio,l10n_base.it_RI,02010
l10n_base.it_12851,Piedelpoggio,l10n_base.it_RI,02016
l10n_base.it_12852,Piedicolle,l10n_base.it_RI,02010
l10n_base.it_12853,Poggio Bustone,l10n_base.it_RI,02018
l10n_base.it_12854,Poggio Catino,l10n_base.it_RI,02040
l10n_base.it_12855,Poggio Fidoni,l10n_base.it_RI,02100
l10n_base.it_12856,Poggio Mirteto,l10n_base.it_RI,02047
l10n_base.it_12857,Poggio Mirteto Scalo,l10n_base.it_RI,02047
l10n_base.it_12858,Poggio Mirteto Stazione,l10n_base.it_RI,02047
l10n_base.it_12859,Poggio Moiano,l10n_base.it_RI,02037
l10n_base.it_12860,Poggio Nativo,l10n_base.it_RI,02030
l10n_base.it_12861,Poggio Perugino,l10n_base.it_RI,02100
l10n_base.it_12862,Poggio San Lorenzo,l10n_base.it_RI,02030
l10n_base.it_12863,Poggiovalle,l10n_base.it_RI,02021
l10n_base.it_12864,Poggiovalle Di Borgorose,l10n_base.it_RI,02021
l10n_base.it_12865,Ponticelli,l10n_base.it_RI,02038
l10n_base.it_12866,Posta,l10n_base.it_RI,02019
l10n_base.it_12867,Posticciola,l10n_base.it_RI,02026
l10n_base.it_12868,Pozzaglia Sabina,l10n_base.it_RI,02030
l10n_base.it_12869,Preta,l10n_base.it_RI,02012
l10n_base.it_12870,Prime Case,l10n_base.it_RI,02032
l10n_base.it_12871,Rieti,l10n_base.it_RI,02100
l10n_base.it_12872,Rivodutri,l10n_base.it_RI,02010
l10n_base.it_12873,Rocca Sinibalda,l10n_base.it_RI,02026
l10n_base.it_12874,Roccantica,l10n_base.it_RI,02040
l10n_base.it_12875,Roccaranieri,l10n_base.it_RI,02020
l10n_base.it_12876,Salisano,l10n_base.it_RI,02040
l10n_base.it_12877,San Clemente Di Leonessa,l10n_base.it_RI,02016
l10n_base.it_12878,San Filippo,l10n_base.it_RI,02043
l10n_base.it_12879,San Filippo Di Contigliano,l10n_base.it_RI,02043
l10n_base.it_12880,San Giovanni Reatino,l10n_base.it_RI,02100
l10n_base.it_12881,San Liberato,l10n_base.it_RI,02014
l10n_base.it_12882,San Polo,l10n_base.it_RI,02040
l10n_base.it_12883,San Polo Sabino,l10n_base.it_RI,02040
l10n_base.it_12884,Sant'Agapito,l10n_base.it_RI,02023
l10n_base.it_12885,Sant'Anatolia,l10n_base.it_RI,02021
l10n_base.it_12886,Sant'Elpidio,l10n_base.it_RI,02024
l10n_base.it_12887,Sant'Elpidio Di Pescorocchiano,l10n_base.it_RI,02024
l10n_base.it_12888,Sant'Ippolito,l10n_base.it_RI,02023
l10n_base.it_12889,Santa Croce,l10n_base.it_RI,02010
l10n_base.it_12890,Santa Croce Di Cittareale,l10n_base.it_RI,02010
l10n_base.it_12891,Santa Giusta,l10n_base.it_RI,02012
l10n_base.it_12892,Santa Lucia,l10n_base.it_RI,02023
l10n_base.it_12893,Santa Lucia Di Fiamignano,l10n_base.it_RI,02023
l10n_base.it_12894,Santa Rufina,l10n_base.it_RI,02010
l10n_base.it_12895,Santi Lorenzo E Flaviano,l10n_base.it_RI,02012
l10n_base.it_12896,Scai,l10n_base.it_RI,02010
l10n_base.it_12897,Scandriglia,l10n_base.it_RI,02038
l10n_base.it_12898,Selci,l10n_base.it_RI,02040
l10n_base.it_12899,Sigillo Di Posta,l10n_base.it_RI,02019
l10n_base.it_12900,Sommati,l10n_base.it_RI,02012
l10n_base.it_12901,Stimigliano,l10n_base.it_RI,02048
l10n_base.it_12902,Stimigliano Scalo,l10n_base.it_RI,02048
l10n_base.it_12903,Stimigliano Stazione,l10n_base.it_RI,02048
l10n_base.it_12904,Stipes,l10n_base.it_RI,02020
l10n_base.it_12905,Talocci,l10n_base.it_RI,02032
l10n_base.it_12906,Tarano,l10n_base.it_RI,02040
l10n_base.it_12907,Terzone,l10n_base.it_RI,02016
l10n_base.it_12908,Toffia,l10n_base.it_RI,02039
l10n_base.it_12909,Torano,l10n_base.it_RI,02021
l10n_base.it_12910,Torri In Sabina,l10n_base.it_RI,02049
l10n_base.it_12911,Torricella In Sabina,l10n_base.it_RI,02030
l10n_base.it_12912,Torrita,l10n_base.it_RI,02010
l10n_base.it_12913,Turania,l10n_base.it_RI,02020
l10n_base.it_12914,Vaccareccia,l10n_base.it_RI,02020
l10n_base.it_12915,Vacone,l10n_base.it_RI,02040
l10n_base.it_12916,Vallemare,l10n_base.it_RI,02010
l10n_base.it_12917,Varco Sabino,l10n_base.it_RI,02020
l10n_base.it_12918,Vazia,l10n_base.it_RI,02100
l10n_base.it_12919,Villa Bigioni,l10n_base.it_RI,02016
l10n_base.it_12920,Villerose,l10n_base.it_RI,02021
l10n_base.it_12921,Villetta Sant'Antonio,l10n_base.it_RI,02030
l10n_base.it_12922,Vindoli,l10n_base.it_RI,02016
l10n_base.it_12923,Acilia,l10n_base.it_RM,00125
l10n_base.it_12924,Acquaviva,l10n_base.it_RM,00017
l10n_base.it_12925,Affile,l10n_base.it_RM,00021
l10n_base.it_12926,Agosta,l10n_base.it_RM,00020
l10n_base.it_12927,Albano Laziale,l10n_base.it_RM,00041
l10n_base.it_12928,Albuccione,l10n_base.it_RM,00012
l10n_base.it_12929,Allumiere,l10n_base.it_RM,00051
l10n_base.it_12930,Altipiani Di Arcinazzo,l10n_base.it_RM,00020
l10n_base.it_12931,Anguillara Sabazia,l10n_base.it_RM,00061
l10n_base.it_12932,Anticoli Corrado,l10n_base.it_RM,00022
l10n_base.it_12933,Anzio,l10n_base.it_RM,00042
l10n_base.it_12934,Ara Nova,l10n_base.it_RM,00050
l10n_base.it_12935,Arci,l10n_base.it_RM,00019
l10n_base.it_12936,Arcinazzo Romano,l10n_base.it_RM,00020
l10n_base.it_12937,Ardea,l10n_base.it_RM,00040
l10n_base.it_12938,Ariccia,l10n_base.it_RM,00040
l10n_base.it_12939,Armetta,l10n_base.it_RM,00040
l10n_base.it_12940,Arsoli,l10n_base.it_RM,00023
l10n_base.it_12941,Artena,l10n_base.it_RM,00031
l10n_base.it_12942,Aurelia,l10n_base.it_RM,00053
l10n_base.it_12943,Aurelia Di Civitavecchia,l10n_base.it_RM,00053
l10n_base.it_12944,Bagni Di Stigliano,l10n_base.it_RM,00060
l10n_base.it_12945,Bagni Di Tivol,l10n_base.it_RM,00011
l10n_base.it_12946,Bellavista,l10n_base.it_RM,00060
l10n_base.it_12947,Bellegra,l10n_base.it_RM,00030
l10n_base.it_12948,Belvedere,l10n_base.it_RM,00060
l10n_base.it_12949,Bivio Di Capanelle,l10n_base.it_RM,00060
l10n_base.it_12950,Bivio San Polo,l10n_base.it_RM,00019
l10n_base.it_12951,Borgata Borghesiana,l10n_base.it_RM,00132
l10n_base.it_12952,Borgata Casalotti,l10n_base.it_RM,00166
l10n_base.it_12953,Borgata Corviale,l10n_base.it_RM,00148
l10n_base.it_12954,Borgata Fidene,l10n_base.it_RM,00138
l10n_base.it_12955,Borgata Finocchio,l10n_base.it_RM,00132
l10n_base.it_12956,Borgata Ottavia,l10n_base.it_RM,00135
l10n_base.it_12957,Borgo San Martino Di Cerveteri,l10n_base.it_RM,00050
l10n_base.it_12958,Borgo Santa Maria,l10n_base.it_RM,00010
l10n_base.it_12959,Bracciano,l10n_base.it_RM,00062
l10n_base.it_12960,Camerata Nuova,l10n_base.it_RM,00020
l10n_base.it_12961,Campagnano Di Roma,l10n_base.it_RM,00063
l10n_base.it_12962,Canale Monterano,l10n_base.it_RM,00060
l10n_base.it_12963,Canterano,l10n_base.it_RM,00020
l10n_base.it_12964,Capannelle,l10n_base.it_RM,00178
l10n_base.it_12965,Capena,l10n_base.it_RM,00060
l10n_base.it_12966,Capranica Prenestina,l10n_base.it_RM,00030
l10n_base.it_12967,Carchitti,l10n_base.it_RM,00036
l10n_base.it_12968,Carpineto Romano,l10n_base.it_RM,00032
l10n_base.it_12969,Casabianca,l10n_base.it_RM,00043
l10n_base.it_12970,Casal Palocco,l10n_base.it_RM,00124
l10n_base.it_12971,Casape,l10n_base.it_RM,00010
l10n_base.it_12972,Castel Di Decima,l10n_base.it_RM,00128
l10n_base.it_12973,Castel Di Leva,l10n_base.it_RM,00134
l10n_base.it_12974,Castel Fusano,l10n_base.it_RM,00122
l10n_base.it_12975,Castel Gandolfo,l10n_base.it_RM,00040
l10n_base.it_12976,Castel Giubileo,l10n_base.it_RM,00138
l10n_base.it_12977,Castel Giuliano,l10n_base.it_RM,00062
l10n_base.it_12978,Castel Madama,l10n_base.it_RM,00024
l10n_base.it_12979,Castel Porziano,l10n_base.it_RM,00122
l10n_base.it_12980,Castel Romano,l10n_base.it_RM,00128
l10n_base.it_12981,Castel San Pietro Romano,l10n_base.it_RM,00030
l10n_base.it_12982,Castelchiodato,l10n_base.it_RM,00013
l10n_base.it_12983,Castelnuovo Di Porto,l10n_base.it_RM,00060
l10n_base.it_12984,Cave,l10n_base.it_RM,00033
l10n_base.it_12985,Cecchignola,l10n_base.it_RM,00143
l10n_base.it_12986,Cecchina,l10n_base.it_RM,00041
l10n_base.it_12987,Cecchina Stazione,l10n_base.it_RM,00041
l10n_base.it_12988,Cerenova,l10n_base.it_RM,00052
l10n_base.it_12989,Ceri,l10n_base.it_RM,00050
l10n_base.it_12990,Cerreto Laziale,l10n_base.it_RM,00020
l10n_base.it_12991,Cervara Di Roma,l10n_base.it_RM,00020
l10n_base.it_12992,Cerveteri,l10n_base.it_RM,00052
l10n_base.it_12993,Ciampino,l10n_base.it_RM,00043
l10n_base.it_12994,Ciampino Aeroporto,l10n_base.it_RM,00043
l10n_base.it_12995,Ciciliano,l10n_base.it_RM,00020
l10n_base.it_12996,Cineto Romano,l10n_base.it_RM,00020
l10n_base.it_12997,Civitavecchia,l10n_base.it_RM,00053
l10n_base.it_12998,Civitella,l10n_base.it_RM,00026
l10n_base.it_12999,Civitella San Paolo,l10n_base.it_RM,00060
l10n_base.it_13000,Colle Della Valentina,l10n_base.it_RM,00132
l10n_base.it_13001,Colle Di Fuori,l10n_base.it_RM,00040
l10n_base.it_13002,Colle Verde,l10n_base.it_RM,00012
l10n_base.it_13003,Colleferro,l10n_base.it_RM,00034
l10n_base.it_13004,Colleferro Scalo,l10n_base.it_RM,00034
l10n_base.it_13005,Colleferro Stazione,l10n_base.it_RM,00034
l10n_base.it_13006,Colonia Di Anzio,l10n_base.it_RM,00042
l10n_base.it_13007,Colonna,l10n_base.it_RM,00030
l10n_base.it_13008,Colonna Stazione,l10n_base.it_RM,00030
l10n_base.it_13009,Colubro,l10n_base.it_RM,00031
l10n_base.it_13010,Cretone,l10n_base.it_RM,00018
l10n_base.it_13011,Decima,l10n_base.it_RM,00144
l10n_base.it_13012,Divino Amore,l10n_base.it_RM,00134
l10n_base.it_13013,Empolitana,l10n_base.it_RM,00019
l10n_base.it_13014,Feronia,l10n_base.it_RM,00065
l10n_base.it_13015,Fiano Romano,l10n_base.it_RM,00065
l10n_base.it_13016,Filacciano,l10n_base.it_RM,00060
l10n_base.it_13017,Fiumicino,l10n_base.it_RM,00054
l10n_base.it_13018,Fiumicino Aeroporto,l10n_base.it_RM,00054
l10n_base.it_13019,Focene,l10n_base.it_RM,00054
l10n_base.it_13020,Fonte Nuova,l10n_base.it_RM,00013
l10n_base.it_13021,Formello,l10n_base.it_RM,00060
l10n_base.it_13022,Frascati,l10n_base.it_RM,00044
l10n_base.it_13023,Frattocchie,l10n_base.it_RM,00040
l10n_base.it_13024,Fregene,l10n_base.it_RM,00054
l10n_base.it_13025,Furbara Cerenova,l10n_base.it_RM,00052
l10n_base.it_13026,Gallicano Nel Lazio,l10n_base.it_RM,00010
l10n_base.it_13027,Galloro,l10n_base.it_RM,00040
l10n_base.it_13028,Gavignano,l10n_base.it_RM,00030
l10n_base.it_13029,Genazzano,l10n_base.it_RM,00030
l10n_base.it_13030,Genzano Di Roma,l10n_base.it_RM,00045
l10n_base.it_13031,Gerano,l10n_base.it_RM,00025
l10n_base.it_13032,Girardi,l10n_base.it_RM,00060
l10n_base.it_13033,Gorga,l10n_base.it_RM,00030
l10n_base.it_13034,Grottaferrata,l10n_base.it_RM,00046
l10n_base.it_13035,Grottarossa,l10n_base.it_RM,00189
l10n_base.it_13036,Guadagnolo,l10n_base.it_RM,00030
l10n_base.it_13037,Guidonia,l10n_base.it_RM,00012
l10n_base.it_13038,Guidonia Montecelio,l10n_base.it_RM,00012
l10n_base.it_13039,Isola Farnese,l10n_base.it_RM,00123
l10n_base.it_13040,Isola Sacra,l10n_base.it_RM,00054
l10n_base.it_13041,Jenne,l10n_base.it_RM,00020
l10n_base.it_13042,La Bianca,l10n_base.it_RM,00051
l10n_base.it_13043,La Botte,l10n_base.it_RM,00012
l10n_base.it_13044,La Giustiniana,l10n_base.it_RM,00135
l10n_base.it_13045,La Rustica,l10n_base.it_RM,00155
l10n_base.it_13046,La Storta,l10n_base.it_RM,00123
l10n_base.it_13047,Labaro,l10n_base.it_RM,00188
l10n_base.it_13048,Labico,l10n_base.it_RM,00030
l10n_base.it_13049,Ladispoli,l10n_base.it_RM,00055
l10n_base.it_13050,Laghetto Di Castel Gandolfo,l10n_base.it_RM,00040
l10n_base.it_13051,Laghetto Di Montecompatri,l10n_base.it_RM,00040
l10n_base.it_13052,Landi,l10n_base.it_RM,00045
l10n_base.it_13053,Lanuvio,l10n_base.it_RM,00040
l10n_base.it_13054,Lariano,l10n_base.it_RM,00040
l10n_base.it_13055,Lavinio Lido Di Enea,l10n_base.it_RM,00042
l10n_base.it_13056,Le Rughe,l10n_base.it_RM,00060
l10n_base.it_13057,Licenza,l10n_base.it_RM,00026
l10n_base.it_13058,Lido Dei Pini,l10n_base.it_RM,00042
l10n_base.it_13059,Lido Di Ostia Levante,l10n_base.it_RM,00122
l10n_base.it_13060,Lido Di Ostia Ponente,l10n_base.it_RM,00121
l10n_base.it_13061,Maccarese,l10n_base.it_RM,00057
l10n_base.it_13062,Macere,l10n_base.it_RM,00031
l10n_base.it_13063,Madonna Della Pace,l10n_base.it_RM,00020
l10n_base.it_13064,Magliana Trullo,l10n_base.it_RM,00148
l10n_base.it_13065,Magliano Romano,l10n_base.it_RM,00060
l10n_base.it_13066,Malagrotta,l10n_base.it_RM,00057
l10n_base.it_13067,Malpasso,l10n_base.it_RM,00128
l10n_base.it_13068,Mandela,l10n_base.it_RM,00020
l10n_base.it_13069,Manziana,l10n_base.it_RM,00066
l10n_base.it_13070,Marano Equo,l10n_base.it_RM,00020
l10n_base.it_13071,Marcellina,l10n_base.it_RM,00010
l10n_base.it_13072,Marcigliana,l10n_base.it_RM,00138
l10n_base.it_13073,Marina Di Ardea,l10n_base.it_RM,00040
l10n_base.it_13074,Marina Di Cerveteri,l10n_base.it_RM,00052
l10n_base.it_13075,Marina San Nicola,l10n_base.it_RM,00055
l10n_base.it_13076,Marino,l10n_base.it_RM,00047
l10n_base.it_13077,Mazzano Romano,l10n_base.it_RM,00060
l10n_base.it_13078,Mentana,l10n_base.it_RM,00013
l10n_base.it_13079,Mezzocammino,l10n_base.it_RM,00127
l10n_base.it_13080,Molara,l10n_base.it_RM,00040
l10n_base.it_13081,Monte Caminetto,l10n_base.it_RM,00060
l10n_base.it_13082,Monte Porzio Catone,l10n_base.it_RM,00040
l10n_base.it_13083,Montecelio,l10n_base.it_RM,00012
l10n_base.it_13084,Montecompatri,l10n_base.it_RM,00040
l10n_base.it_13085,Monteflavio,l10n_base.it_RM,00010
l10n_base.it_13086,Montelanico,l10n_base.it_RM,00030
l10n_base.it_13087,Montelibretti,l10n_base.it_RM,00010
l10n_base.it_13088,Monterotondo,l10n_base.it_RM,00015
l10n_base.it_13089,Monterotondo Stazione,l10n_base.it_RM,00015
l10n_base.it_13090,Montevirginio,l10n_base.it_RM,00060
l10n_base.it_13091,Montorio Romano,l10n_base.it_RM,00010
l10n_base.it_13092,Moricone,l10n_base.it_RM,00010
l10n_base.it_13093,Morlupo,l10n_base.it_RM,00067
l10n_base.it_13094,Nazzano,l10n_base.it_RM,00060
l10n_base.it_13095,Nemi,l10n_base.it_RM,00040
l10n_base.it_13096,Nerola,l10n_base.it_RM,00017
l10n_base.it_13097,Nettuno,l10n_base.it_RM,00048
l10n_base.it_13098,Olevano Romano,l10n_base.it_RM,00035
l10n_base.it_13099,Ostia Antica,l10n_base.it_RM,00119
l10n_base.it_13100,Palestrina,l10n_base.it_RM,00036
l10n_base.it_13101,Palo,l10n_base.it_RM,00055
l10n_base.it_13102,Palombara Sabina,l10n_base.it_RM,00018
l10n_base.it_13103,Pantano Di Grano,l10n_base.it_RM,00057
l10n_base.it_13104,Pascolare,l10n_base.it_RM,00040
